idade,horas_estudo,nota_anterior,frequencia,aprovado
17,4.178328805269459,3.5523551733050263,86.48241042106095,1
41,10.403999612065927,1.539609941044262,76.35590452842021,1
23,10.807391928030125,6.907228942289688,71.86272503415461,1
25,16.30677504107314,9.601884300099252,84.53331948807144,1
40,14.842653762974834,6.409522198481755,51.81854168736164,1
17,13.44393666685816,6.170765300062263,61.173516283778916,1
24,2.7110483632751645,5.534899305004339,80.8220071233827,1
40,14.552017667942444,0.8845574068553652,92.36077033154089,1
27,10.255950548913038,7.2950382642938365,69.05538184725584,1
33,17.934940954070104,6.020495435493508,62.93807363167785,1
24,18.437483215545583,6.61476768856287,75.93682178944971,1
51,1.5755535167348165,8.988110930274216,81.11576261934206,1
51,16.502510426912337,7.839607870610179,71.00515157028732,1
49,1.235099113242077,7.80915252154526,93.83553413298776,1
21,7.659807701052942,9.271837688793475,76.17193544300068,1
58,11.074849524611043,9.899349514629996,51.79117937852925,1
55,3.387965573228985,5.812827319610596,61.152697735309516,0
57,15.053119345096997,1.0888161603116575,72.53235154589072,0
44,0.6629167313567021,4.591299077754364,84.88627595084667,1
23,3.7876814444637183,7.876011464616443,60.987612189629445,1
25,11.825538182142775,0.2772532476184919,98.81287198587106,0
24,14.4305574597272,0.5688743835614907,65.92791290940417,0
28,18.374540502531364,0.6715778238282133,76.62401034302943,0
50,14.257184712725165,7.310357583283108,50.94831923655206,1
49,13.599695769969886,5.011666285631721,94.24453607154021,1
39,8.189652353837953,3.688979435205936,89.44173267625916,1
40,0.5250462977726276,1.0561704526173599,59.77290021477963,0
53,2.8431055453446277,7.322402502058891,96.66183456199215,1
51,10.923813622742763,3.2101981055089968,65.79198818987024,1
56,13.665032773966184,2.6532407006466716,84.60931441900586,1
38,8.64024153598102,6.52319201553551,90.94881590083,1
43,14.748240724803608,5.590108925968417,87.04572306185904,1
51,10.676314758977487,3.6241064181330165,95.87913920149205,1
17,1.946435814089088,6.414874708055881,93.21373801703542,1
51,4.244316893875002,2.7122152038411818,99.7305757045805,1
53,16.879965353256885,7.948302616043268,59.13057062880728,1
30,14.63579855917657,2.2931895030765395,65.238090061335,0
19,17.947858746743652,1.5883769538201564,81.8112933715815,1
17,2.792366357858263,7.824394094988749,86.65235929457918,1
21,19.80933942499394,7.078920306979332,76.73025272778546,1
42,4.583430922023705,1.8263897570179843,53.696418244330744,0
30,0.7297075875895191,1.1624575268993798,92.0797613400191,0
55,19.949747311544307,8.383990884866922,98.0437178010636,1
43,5.980940766179706,7.76598482196688,70.27584219131974,1
25,13.526379323994918,3.2725737369966423,61.240624084942304,1
31,3.9453051264379515,6.581974082133667,50.96568774810438,0
31,11.814456377883264,1.241601865478108,61.864951804679265,0
42,18.128682235863906,5.0704765904767815,84.99593874192112,1
58,6.743532764854553,0.18730292060419873,95.57946938363652,1
29,13.569952532865004,3.9160188092155543,54.67565332158829,0
48,4.164119981569122,0.7484282147140509,77.66295935809649,0
55,12.683510275015143,4.751471801568825,84.77656242559162,1
48,7.060781860441448,4.216816468528943,63.819041055313434,1
20,4.618561042465058,4.44385026638056,78.4948519585151,0
46,6.607049988720886,0.4533130204799407,85.76242130028865,0
53,3.987400835902087,3.6161634128183238,91.88596215676884,1
39,18.087364102838713,7.564838490999165,72.62499254099905,1
55,8.245144283184011,3.689143733536201,87.39286094594803,1
31,5.282946447000163,7.151719526095807,65.08914858699248,1
59,9.243952899810692,3.6947872363373326,60.652337338607936,0
45,6.750455252726663,4.232394414901864,59.36568730453337,0
52,15.016175449359856,5.638921128292661,67.9436365912863,1
29,19.438788281767142,9.506819368070826,51.79398408944245,1
48,9.041656305604112,1.0886044664665517,64.14959188326249,0
23,17.29015129945869,0.3291376866117368,82.61114122216141,1
38,11.53432993441258,6.079571838100452,82.39595235800684,1
44,3.5660954693375526,9.490970889284263,53.67769032457456,1
18,13.96714347058616,9.89723132554715,64.37078085403101,1
58,10.511972693953492,4.841642473920018,78.47788323389608,1
22,13.186827203416017,4.680816210850985,65.92760687515513,1
44,17.848904545147466,6.449637707451962,70.89940120944368,1
44,9.088474127792898,5.556347572049698,85.64053785578821,1
36,18.072963652738434,6.340880576141181,50.4633414728315,1
46,15.13804577849227,8.739994255378942,63.819677204421524,1
27,10.027796054620703,7.463061694876093,57.11861218925083,1
44,12.26283164533029,4.968773916867955,56.38045913822459,1
41,6.848832084120723,4.618644590001696,97.95201082236235,1
55,19.680147344906096,6.396017485131161,68.8280165781209,1
49,13.513347679482722,4.557062844202974,76.354429245482,1
17,1.355013623684283,4.577793512656399,86.69109435348163,1
43,6.869127162086171,0.16305901786504817,52.37237374300251,0
29,12.65463145830162,1.7406413740730842,62.05113192788492,0
57,1.598498917085176,4.88513639995753,91.60738936718562,1
19,0.965741730723284,8.226534590503691,93.09953065889405,1
55,9.27547267079215,2.7872700672712414,68.6475460320401,1
22,6.987458504007066,5.2264343313114905,68.74307998258841,1
24,9.046822856646735,3.449620847592322,87.8448438554441,1
43,5.6225195426601005,1.0480398953958903,64.75351133749346,0
25,3.711996065388128,9.582984830713006,55.85470405699991,1
53,13.938295461116585,8.546738702503017,62.87677251202917,1
49,10.53413676722211,0.7849242446690641,69.36723658178875,0
58,4.403007119362654,7.197872624682846,52.61023547975491,1
40,6.731993812069967,3.4757990435750017,73.93401271000874,0
31,12.040254199434855,9.948498070617926,87.00037563863893,1
48,1.908472291313318,3.023985198289777,75.68725722402309,0
48,3.375333680690501,2.387384453625999,53.594767025725346,0
40,1.9282892800941074,5.678905483054052,72.00748156729793,0
57,16.34018798792532,8.351261633432042,85.44523040214165,1
28,15.17198004763418,1.9251887181979799,52.9048326995095,0
55,15.189602171645513,7.0940276971933125,52.99235948634443,1
18,14.468344197782548,0.6140658314112168,68.53007015904913,0
19,13.553015761562449,9.189347431104974,59.74819820618546,1
53,9.801342349874412,0.8107491614729878,96.73903956542102,1
33,13.024424188388743,9.142313763441624,79.06718018698716,1
18,1.2480503183655056,4.908072494527028,64.36626997029481,0
18,12.6185562418073,4.480911127959199,85.23883645574753,1
44,15.668615257969105,9.733070795003766,68.74645256796644,1
39,10.25698802749561,9.90384177698219,56.6057822189505,1
53,7.47150990433112,6.501781259610119,61.86161149217902,1
48,5.909821328619093,1.271192918570485,82.13736422296878,0
49,13.034639978160609,5.061700856552025,52.593805299849585,0
17,14.00962337328322,5.291631009556625,63.63445200240319,0
35,17.48386819731958,5.144464281353097,60.41557388210873,1
18,7.175514607989319,5.694918385200097,60.0567555338266,0
42,15.510559994018918,0.18724713794390668,84.13812059879857,1
48,11.44643857169209,7.112272814705024,91.29084583771822,1
22,17.715311568222543,7.1239430195298805,85.79333040321293,1
48,10.792336111764605,1.1546977517788792,82.2863907900256,1
20,10.593781653760361,5.702394424458007,95.82258859089319,1
27,11.768603088097727,5.683611824357746,52.91961902121484,1
33,15.111649425277472,6.824504201904001,58.37415429881204,1
54,19.311464337154987,0.8539769213508108,70.7203427835266,1
40,1.9344854072074302,6.265033072660964,68.62258217519339,1
21,1.5419747466248346,2.807519507463412,70.90258014815112,0
50,18.7822315794431,5.07002990496172,60.322745252135306,1
22,10.832574697605018,7.733235527040767,57.47516577901142,1
38,12.490608784055254,7.056459363630133,75.4596623728964,1
27,9.907260231097213,1.1890301767799338,96.40262620343968,1
32,2.3263203258457525,5.911847871160733,69.59847311749584,1
49,15.477742879163998,9.691165309407385,52.1676607059764,1
25,15.070880579227444,1.5676943733500226,85.30836714447622,1
22,6.578214769109834,8.52907087725415,64.55524527635875,1
32,6.471665281953808,7.02548080553777,62.254750365244604,1
45,16.83790692765761,7.740033129097597,66.2129000348981,1
19,1.910966525955869,2.8195832714264544,86.19077619539382,0
36,17.681550392953035,2.8788892937984247,90.9409693435152,1
52,5.5049029529703315,9.06019455776488,79.40280336694818,1
35,12.063202581232131,3.5983203209255867,66.12393768597758,1
42,18.751886490534666,0.6301539069281048,65.52391165586391,0
19,13.723388779964605,6.005967035794501,56.21541749527315,1
35,8.581381343107214,1.2481766904184266,96.66505241175972,1
36,13.945917073655595,7.9659624140790815,81.90696994844097,1
48,7.207602908169219,6.417464425010574,51.3487309927932,0
23,5.906539118809129,8.747265052212082,83.11835475933404,1
57,19.935323919726255,7.848372497826352,72.3576712096754,1
49,15.14040950800586,1.1211364833819615,98.62789815234598,1
56,13.072039558945443,3.8107067643442227,90.95344124032036,1
55,7.428148042776716,7.745602499145873,58.56578769163991,1
34,1.458636168523439,4.173414732663257,86.00555594374333,1
56,1.1056090826855345,9.723654847799782,74.27830019176317,1
17,11.306534481251576,7.357404498934493,59.35225818349641,1
27,15.359638060261496,0.15499916690321025,84.93699536649746,1
44,10.978894213655174,8.799856915608364,77.36937893471227,1
41,16.895308902812733,1.008047848685576,51.51869393857852,0
39,1.151817395317822,1.4052372418008585,82.3293975264413,0
47,7.651665490305832,7.344924006110509,81.74935449312204,1
46,5.122872627896472,8.649685594304803,57.20425805257313,1
58,9.221822879063879,5.36349627899556,67.44938634983464,1
51,1.9113396672853884,2.8904973294577916,79.29494853755199,0
23,19.105567010635916,3.5131554525317554,56.939150705336495,1
32,4.853480320852538,3.42889329596056,92.63616889173782,1
42,18.485001621929904,3.2667810380951225,51.37430231438519,1
18,8.804916523215295,2.429096718216498,55.141870748467745,0
17,19.717720598476753,6.08867094629233,55.80534599274421,1
28,11.30413847747411,9.004053185650672,76.40535629875276,1
21,18.651240851428245,3.0708241308334117,81.00570060843125,1
53,0.6043052795373455,1.8669429746141208,70.18703982507432,0
48,15.090656720527551,8.385776663714248,64.4333413834083,1
25,18.10948773549905,7.417833308897032,90.46586878127786,1
57,3.2245510560896045,9.308370315599104,53.41429918632101,1
51,2.374454108776954,1.6551973560490962,64.01459305663958,0
35,8.779165840126133,1.4425131411659153,51.95577894019854,0
32,18.706738669592234,5.414293943049967,50.6945067483134,1
19,11.076537923713556,6.144336548350953,67.66899434661006,1
36,10.785401042573778,4.8017344185958954,59.741183122246596,1
40,3.2519593068367763,5.989666363238754,63.41829274191231,1
49,0.5153954663177663,1.8037976887507134,91.0473578727484,0
40,16.297731769536494,4.796137541640833,58.14900481246107,1
27,2.2077039782316454,6.580925609396679,89.01166835759005,1
24,12.860071465338818,4.327064492487037,83.75253115731817,1
52,18.335020863046232,6.794473358165979,66.32227625704164,1
54,4.568712306589405,4.511912805538396,77.32780725881439,1
56,13.472820306619761,3.3359958084227728,72.22178048872694,1
36,2.0346222457964345,3.0360504708709235,56.41976577488327,0
51,12.273225304833453,4.10902058988588,95.35926608670879,1
41,3.6966685585874535,0.23089622682200828,78.480898379288,0
51,14.851094430045972,6.685251384461138,94.01200228977274,1
41,6.37401024848121,8.451056409802618,91.19132559066452,1
45,9.536124671690601,3.5462709444311855,53.98879626547116,0
34,12.188895569538623,0.46033136141718556,60.363533300922626,0
34,3.8398315079916716,9.867755973855576,57.26305571874154,1
18,14.961937463043608,2.6369825545106695,91.53897663934595,1
51,6.401486642417884,1.26621121690773,93.12233132276012,1
32,13.416251268298693,3.6975250797302794,76.3985754904183,1
57,3.5865194886377862,7.3855704063355665,55.208903625400346,0
52,13.91829435452383,2.939165968905657,56.78083092715081,1
49,2.999667419804004,5.747032039194878,90.67744062191338,1
20,8.79445167726468,4.155599944371422,96.45950682646651,1
49,5.320518437908098,1.177639922766185,59.973784255532834,0
30,15.09331736384956,3.3028701249211023,50.556878823608656,0
37,5.609682587884054,7.248705057140667,66.5476452575389,1
36,17.693487474710228,6.120038973314457,51.52496948239407,1
24,17.89049412242895,1.19778379883561,91.3987458039019,1
23,4.330605646844324,1.6332240971430856,74.57561286131258,0
19,12.469995927650624,6.407333593074455,82.09303893815098,1
33,2.2104940135393045,8.134154143208688,70.57424380682711,1
49,8.134973442231768,3.4947449595816926,67.2753773506241,1
28,14.409773725274809,5.953107518434502,61.11002065380424,1
38,13.358753313573366,1.7064358875210528,88.52662735190728,1
38,12.681663053428855,3.1137633690532383,84.77737922077647,1
46,6.00954684141765,0.202702056730526,68.0364492248043,0
54,7.871486513970839,7.6827594779952255,66.05580671495915,1
54,2.5074498216555803,4.010098197729668,50.06214393243395,0
24,14.520944998455219,8.16125573653954,53.17760650227362,1
43,10.325831537429833,7.083729960227263,81.16277624463174,1
43,14.320929830740265,8.28744265728477,75.73036551177309,1
50,5.354398733539019,2.8565866958288275,71.74016022425113,0
37,6.826545458383791,1.8510873042784526,91.37511204008293,1
46,7.017199076572235,9.719056826516706,75.19491022014233,1
49,1.0019769900707158,7.173277870408695,69.224679070366,1
44,7.150433520197159,8.340422679266704,58.06281737624925,1
49,16.164439183601655,0.13133373709933727,91.03440041073097,1
21,17.9973206671199,3.5446162029588657,78.81241250605939,1
35,10.605257154900585,7.428166905773317,54.622998296137865,1
20,9.382283056774794,0.7798283298998332,82.4449198998538,0
51,1.10108006463772,5.673399295689356,71.2535372744205,1
33,17.644484582914963,4.290727674550032,90.56931117939979,1
44,0.753699161804518,0.17616507141107296,95.94572984979982,0
46,18.92262656409913,2.359755771194514,80.0232906588123,1
45,10.039716849417768,2.847919890667142,86.58064096566832,1
22,7.167722624707169,1.1185994634632246,52.829542380108286,0
51,18.52225947943187,6.315369097426604,78.01277275005786,1
57,0.9756243656468864,2.42397876251889,87.7669989177737,1
53,11.837785449947198,2.7761949961938837,74.83810747390518,1
40,11.204184227737084,8.982385982001475,79.67750447521686,1
45,4.7767478236219505,4.671230926931394,94.94740927905221,1
47,8.863304911329106,3.9212814696927234,59.904978601559975,0
51,13.219148115903518,7.238710383147172,54.91232537759559,1
49,14.679058339197587,9.09613796882912,84.53218065697504,1
37,0.5139787447783057,0.25036336237443835,91.1424452761222,0
48,18.768641886774798,4.4823884655539645,92.52450942912817,1
39,3.7082447616598415,6.107813560779473,82.08222485456102,1
49,5.054818467336005,3.185630981259896,91.66067090854017,1
19,5.63773219103004,7.724077221232417,85.03321028616452,1
34,1.2374926627646885,9.714770702702738,54.36884579533954,1
41,2.8995164100113358,9.434273662502832,88.1021753942494,1
58,19.73382349741116,2.6598253937994185,58.96798447751648,1
47,6.646726378857078,2.26338278437486,61.83046712954864,0
19,2.748371261611462,9.57490531021221,69.73253134993324,1
56,2.586329592905155,4.586284874314659,65.72835331631684,0
40,14.529469369564453,2.082977230846917,66.0825869151456,1
48,17.164088948636497,7.069969636304182,58.462976210202285,1
38,5.510569840415163,2.844203239037916,64.69355235547722,0
39,0.9077354905370819,2.6724697507105235,50.983129498794085,0
18,4.850255359684438,8.792490430777848,73.6455473344163,1
43,1.602055970536768,1.6247915337690344,88.42954793849034,0
58,2.5162012642858094,0.6439294646623639,93.11236846124199,0
18,8.914408337029027,2.6918644017168725,91.02142794797192,1
42,4.983408231801835,6.069454128382038,70.82288594975566,1
33,10.560944631245757,1.2308785340327055,86.52132405819282,1
56,5.443128188515212,4.715946722767938,64.39453870476062,0
49,18.84047737150748,6.273371104253198,52.778123635880895,1
25,18.16590737456216,8.48736992593174,83.79857626956333,1
59,11.552719047704088,2.2986959120225436,82.4398082368203,1
55,7.411267843754031,8.173463233827894,90.08146977314378,1
45,7.932364199677344,2.3490626113123856,80.80531033514399,1
58,8.53111952131769,6.767665412396405,57.84458124869582,1
42,14.687796781631409,4.306735714824551,92.65811960250991,1
51,9.30696041261734,1.1468124237867017,81.36263940093504,0
41,17.206233956865,7.142634628218487,90.38048495175019,1
40,18.90984832564211,2.177626185490178,88.70535601880204,1
29,7.05094999088921,1.7662342602459147,64.89322436125443,0
23,11.433542386825762,3.583229285893832,53.72764874260262,0
52,2.3536024682350063,6.532902447594835,58.82522045447924,1
36,4.409146431444,2.339964787906278,54.643116715662536,0
17,8.562582450848122,1.8366153878188574,62.17062160400682,0
24,4.520952960084688,0.09953625713364334,72.97661365129964,0
32,17.592929570379994,4.716430971017235,95.34053024906414,1
30,3.5865819931524126,4.286455693151828,93.60093779603173,1
28,9.385386020285294,2.3386774363737626,85.9299907547864,1
39,12.311135188967576,0.5365216400969075,51.2056179773913,0
31,13.991346209136466,4.292558745958369,67.06946006602767,1
44,7.969852709666881,7.882051110716313,84.11742132422599,1
50,17.447431840132207,7.15282131327177,56.45144484195342,1
18,11.582223446019547,8.607948898601702,90.05439250079543,1
48,9.07040171872726,0.09582687713155624,95.72868399937968,1
39,1.811192364014714,9.664193168045985,67.70522233189128,1
38,9.561444634680718,3.4141225262744834,85.29215309319167,1
41,16.50434889590674,9.903977960919647,57.41020663343566,1
38,12.483549855315651,2.5261946060177465,84.54082245565135,1
38,16.72716784771781,4.715363875782447,51.072770614352166,1
58,10.13322757668646,3.5392767657530366,57.53857534055505,0
22,2.8100032493423956,3.557607149943026,85.49407233043351,1
31,0.7659769937996809,8.422820987482158,85.5925111438153,1
59,6.4127811610125285,7.464189397373388,82.05813529225885,1
53,14.110814194206954,9.92151435230048,73.86820121921016,1
49,15.910068126863028,6.1351468271751255,83.74540455859724,1
24,6.267180275096424,4.632566043945027,88.69003991443941,1
21,10.165251457223318,0.9007386294689113,98.3240829518372,1
55,8.711818636464592,9.965614195138567,94.43205157743026,1
20,8.505194294852844,5.515306529322829,89.72671012830622,1
22,5.011299907402934,7.004774696901418,84.73787583571865,1
48,3.159236548074438,4.067423871913114,78.70777727161837,1
46,4.335426885508656,5.477157081792359,56.03044116759581,0
51,1.5789815496852488,9.425777318928873,58.27784210491965,1
56,4.363549465559752,1.6641943793160274,91.01397803354497,1
32,0.6794175036948994,2.923725843302546,90.16564561036103,1
29,12.731538812401576,1.5205972777803234,80.72294629866815,1
58,6.669320444059816,7.922159038047747,71.94200663580767,1
46,19.47632187282472,0.6204526042182956,51.301632491180285,0
35,4.277482490137809,0.8163164985133831,66.3588471264272,0
33,7.2436571210370815,2.984941127873687,71.0319828782659,0
35,7.4779025935098975,5.141881809210113,74.29081430867103,1
44,0.6648041732179806,4.062748005595865,96.46622992806046,1
42,16.864555084269448,0.4481631067080727,55.43546999000714,1
53,1.1238919728143322,9.574915578709515,75.94334598898851,1
42,18.833506777220208,9.528695203580837,68.39611484791399,1
39,17.895449846325604,2.7935632324075987,99.50490596080257,1
25,10.942677363676289,7.315256152685815,93.09320081414526,1
28,11.100113710770195,5.785754113832238,71.93929271194605,1
17,13.248669497645048,2.374766950056241,99.98478046773802,1
17,8.047475232730296,2.6217155174161544,75.70316232357482,0
50,13.120834526258182,4.911531743104504,58.35588982957003,1
48,1.3729835794254939,4.1923694149736015,77.79373459133572,1
41,1.553928733319668,2.9122932823126426,61.31028829018233,0
56,9.415993182581115,8.07511596305149,81.8156420038126,1
17,11.21763487156768,4.814629176373849,96.87200874419628,1
32,17.81244398654847,6.548480623891279,89.30992884175141,1
55,2.5408823612039773,1.8927350016787547,63.65818452095276,0
21,16.541634580280842,5.335076625164867,64.84293124830036,1
38,4.595923077195357,3.179760494466215,53.464410154515605,0
45,8.184631145945621,5.264136103948783,64.29339178231388,1
19,6.673747479134551,7.808258334109281,54.631239983890865,1
28,8.303027820875279,7.689132100912617,74.97243596628215,1
42,3.4346622124154185,3.5422067803427595,85.41735397491288,0
32,10.319616450869322,6.942771170796391,87.55905807495793,1
53,16.13203050171166,9.41289950394277,52.976461612408954,1
38,9.10991320238849,6.256693299249064,66.9977949119101,1
45,10.066964730014883,1.4841012338263715,64.40858832737169,0
30,17.050967912985627,6.797086292790952,55.21501614936673,1
44,14.268133235441601,1.0490438634931132,68.12356554660028,1
21,10.063860966135802,8.721104087930271,64.96600545696181,1
46,5.525065139689003,5.166604958019403,81.72496146696383,1
21,17.756071563476848,3.8514073631157952,94.16513318668564,1
28,11.751897832965888,0.5700659464969238,72.74208604366079,0
32,4.812378397158521,3.807837345921097,87.33325863834094,1
42,5.747835176441202,9.032066679157895,57.30051835553371,1
42,16.161095234256795,0.2098299628630318,94.74831893219323,1
37,1.3608384607053814,4.746481577818049,57.629736910754616,0
55,19.845797647061993,9.311580911106223,59.60505902996947,1
52,3.0418577544384395,3.9484099976502107,55.32319017938382,0
49,16.02333624524028,4.281756874621504,65.48397507602682,1
46,8.198118677047816,5.785600551991199,77.6205223357763,1
53,10.098215574105604,4.6293733357718345,99.39970557031634,1
39,17.672686260559267,1.6860169123755242,89.66840173287719,1
26,8.551768196989658,0.18555539069860405,69.0217901445991,0
21,10.981128196628072,6.098116579787016,78.79230289517852,1
52,1.461343416978814,9.208065870078121,81.16540154696038,1
50,0.5457757404153365,1.0636413302716563,91.13636106236736,0
47,5.273597523533655,2.109527192527534,86.82258927099002,0
26,13.771370311915963,3.702294858249735,78.46455634855701,1
35,2.8646654205031656,8.087422290211197,83.45915135198283,1
48,2.7183581966887136,2.6926031647097757,87.29588054814499,0
17,8.513731856700113,8.820544042787684,56.65720295667022,1
21,13.132822252860416,0.5495787465006641,60.02277306526899,0
20,14.385403848834645,9.409566212589349,84.42921444537583,1
32,3.979788144918308,5.607470778737649,92.5212780993816,1
40,2.051968873754828,6.587776784877045,70.46311413498839,1
32,18.837742161938113,3.6768952253635314,98.9945161235603,1
18,5.582994459960983,7.819942855110603,60.803586633668644,0
44,17.140256703370113,1.6656625008440606,70.83496410217194,1
48,17.338083284024957,0.4891182527848703,68.92615217316266,0
43,15.564190539369617,3.9551694310755714,96.51479703632145,1
36,3.7922553297251165,8.536957139810395,64.26892587862697,1
40,16.52512845545691,7.549268366376946,73.53953890211078,1
28,15.50038590521094,5.17155970488958,59.36169198076647,1
51,12.136098307071233,5.721377471653534,76.06331192812219,1
49,7.075439685794579,1.2989282629875543,92.87020847317956,1
49,5.61891778319761,8.406815086175822,65.20197309452821,1
59,2.876839635567,7.869596829641969,90.53960360814142,1
53,10.440262804566993,6.564703938869427,95.5655791087813,1
28,11.912587072442006,4.661910363289384,53.64789448572818,1
19,7.507110315057851,9.644592682795125,87.82122681596255,1
17,9.769501819776936,8.79031971876471,62.76717180752454,1
49,7.5885319187007,6.444304935146185,58.76638312683146,1
56,12.999618117753675,3.718009977172879,80.0561196012518,1
26,18.074554552032986,6.180222786815124,85.28013081143499,1
59,3.696445109915425,5.754409265306654,69.73804928676068,1
45,7.937471793110907,3.9424198783491637,51.95868535410953,0
29,3.2469377770417958,3.066739716880761,95.43522620983966,1
28,12.686403522952723,4.070107922373224,86.53734584237475,1
47,14.712974935027617,5.7391140603339785,63.58334033415073,1
18,18.67229828565039,4.281348447110944,74.843192787237,1
51,5.9380025620888155,2.6357448820138387,51.3896394983539,0
39,19.029118514375888,7.609633177608087,66.9641390902971,1
33,1.7336221005031587,5.31467495957413,76.12676177925592,1
42,12.25877033560947,0.6767516322559997,75.86118075581251,0
24,1.6140880271949345,3.683165056261255,60.40924390042706,0
45,17.928596661357926,8.849134572119935,88.83736830919455,1
42,10.831276612866056,7.5523653119995195,64.94310792633217,1
26,13.552292839874523,3.232467839440071,79.02050115889864,1
42,16.715691555253823,9.381831520445091,63.57611127689874,1
50,3.431057138437391,0.7660290835821015,71.2583936493385,0
57,1.25253545779361,9.61234703892189,60.37573126251151,1
23,17.638182345300617,2.4570509248467562,81.6503896266019,1
20,6.641197935449183,0.09094180302419264,71.27921800706753,0
27,3.0150887045797226,4.338080365183268,50.805865224388214,0
45,9.634994123198187,3.5897042968700865,51.408249700838304,0
